County,Age,Age Group Estimate,Age Group ME,Year
Scott,21 years,"1,891",390,2013
Scott,21 years,"1,891",390,2014
Scott,21 years,"1,891",390,2015
Scott,22 to 24 years,"6,372",521,2011
Scott,22 to 24 years,"6,372",521,2012
Scott,22 to 24 years,"6,372",521,2013
Scott,22 to 24 years,"6,372",521,2014
Scott,22 to 24 years,"6,372",521,2015
Scott,25 to 29 years,"11,593",134,2011
Scott,25 to 29 years,"11,593",134,2012
Scott,25 to 29 years,"11,593",134,2013
Scott,25 to 29 years,"11,593",134,2014
Scott,25 to 29 years,"11,593",134,2015
Scott,30 to 34 years,"11,714",54,2011
Scott,30 to 34 years,"11,714",54,2012
Scott,30 to 34 years,"11,714",54,2013
Scott,30 to 34 years,"11,714",54,2014
Scott,30 to 34 years,"11,714",54,2015
Scott,35 to 39 years,"10,516",706,2011
Scott,35 to 39 years,"10,516",706,2012
Scott,35 to 39 years,"10,516",706,2013
Scott,35 to 39 years,"10,516",706,2014
Scott,35 to 39 years,"10,516",706,2015
Scott,40 to 44 years,"10,914",735,2011
Scott,40 to 44 years,"10,914",735,2012
Scott,40 to 44 years,"10,914",735,2013
Scott,40 to 44 years,"10,914",735,2014
Scott,40 to 44 years,"10,914",735,2015
Scott,45 to 49 years,"11,178",155,2011
Scott,45 to 49 years,"11,178",155,2012
Scott,45 to 49 years,"11,178",155,2013
Scott,45 to 49 years,"11,178",155,2014
Scott,45 to 49 years,"11,178",155,2015
Scott,50 to 54 years,"12,159",122,2011
Scott,50 to 54 years,"12,159",122,2012
Scott,50 to 54 years,"12,159",122,2013
Scott,50 to 54 years,"12,159",122,2014
Scott,50 to 54 years,"12,159",122,2015
Scott,55 to 59 years,"11,143",597,2011
Scott,55 to 59 years,"11,143",597,2012
Scott,55 to 59 years,"11,143",597,2013
Scott,55 to 59 years,"11,143",597,2014
Scott,55 to 59 years,"11,143",597,2015
Scott,60 and 61 years,"4,773",495,2011
Scott,60 and 61 years,"4,773",495,2012
Scott,60 and 61 years,"4,773",495,2013
Scott,60 and 61 years,"4,773",495,2014
Scott,60 and 61 years,"4,773",495,2015
Scott,62 to 64 years,"6,372",538,2011
Scott,62 to 64 years,"6,372",538,2012
Scott,62 to 64 years,"6,372",538,2013
Scott,62 to 64 years,"6,372",538,2014
Scott,62 to 64 years,"6,372",538,2015
Scott,65 and 66 years,"3,463",382,2011
Scott,65 and 66 years,"3,463",382,2012
Scott,65 and 66 years,"3,463",382,2013
Scott,65 and 66 years,"3,463",382,2014
Scott,65 and 66 years,"3,463",382,2015
Scott,67 to 69 years,"4,144",426,2011
Scott,67 to 69 years,"4,144",426,2012
Scott,67 to 69 years,"4,144",426,2013
Scott,67 to 69 years,"4,144",426,2014
Scott,67 to 69 years,"4,144",426,2015
Scott,70 to 74 years,"5,676",425,2011
Scott,70 to 74 years,"5,676",425,2012
Scott,70 to 74 years,"5,676",425,2013
Scott,70 to 74 years,"5,676",425,2014
Scott,70 to 74 years,"5,676",425,2015
Scott,75 to 79 years,"3,950",367,2011
Scott,75 to 79 years,"3,950",367,2012
Scott,75 to 79 years,"3,950",367,2013
Scott,75 to 79 years,"3,950",367,2014
Scott,75 to 79 years,"3,950",367,2015
Scott,80 to 84 years,"2,928",390,2011
Scott,80 to 84 years,"2,928",390,2012
Scott,80 to 84 years,"2,928",390,2013
Scott,80 to 84 years,"2,928",390,2014
Scott,80 to 84 years,"2,928",390,2015
Scott,85 years and over,"3,670",162,2011
Scott,85 years and over,"3,670",162,2012
Scott,85 years and over,"3,670",162,2013
Scott,85 years and over,"3,670",162,2014
Scott,85 years and over,"3,670",162,2015
Shelby,21 years,83,63,2011
Shelby,21 years,83,63,2012
Shelby,21 years,83,63,2013
Shelby,21 years,83,63,2014
Shelby,21 years,83,63,2015
Shelby,22 to 24 years,361,76,2011
Shelby,22 to 24 years,361,76,2012
Shelby,22 to 24 years,361,76,2013
Shelby,22 to 24 years,361,76,2014
Shelby,22 to 24 years,361,76,2015
Shelby,25 to 29 years,500,44,2011
Shelby,25 to 29 years,500,44,2012
Shelby,25 to 29 years,500,44,2013
Shelby,25 to 29 years,500,44,2014
Shelby,25 to 29 years,500,44,2015
Shelby,30 to 34 years,530,56,2011
Shelby,30 to 34 years,530,56,2012
Shelby,30 to 34 years,530,56,2013
Shelby,30 to 34 years,530,56,2014
Shelby,30 to 34 years,530,56,2015
Shelby,35 to 39 years,605,118,2011
Shelby,35 to 39 years,605,118,2012
Shelby,35 to 39 years,605,118,2013
Shelby,35 to 39 years,605,118,2014
Shelby,35 to 39 years,605,118,2015
Shelby,40 to 44 years,622,118,2011
Shelby,40 to 44 years,622,118,2012
Shelby,40 to 44 years,622,118,2013
Shelby,40 to 44 years,622,118,2014
Shelby,40 to 44 years,622,118,2015
Shelby,45 to 49 years,769,19,2011
Shelby,45 to 49 years,769,19,2012
Shelby,45 to 49 years,769,19,2013
Shelby,45 to 49 years,769,19,2014
Shelby,45 to 49 years,769,19,2015
Shelby,50 to 54 years,"1,077",54,2011
Shelby,50 to 54 years,"1,077",54,2012
Shelby,50 to 54 years,"1,077",54,2013
Shelby,50 to 54 years,"1,077",54,2014
Shelby,50 to 54 years,"1,077",54,2015
Shelby,55 to 59 years,951,140,2011
Shelby,55 to 59 years,951,140,2012
Shelby,55 to 59 years,951,140,2013
Shelby,55 to 59 years,951,140,2014
Shelby,55 to 59 years,951,140,2015
Shelby,60 and 61 years,333,103,2011
Shelby,60 and 61 years,333,103,2012
Shelby,60 and 61 years,333,103,2013
Shelby,60 and 61 years,333,103,2014
Shelby,60 and 61 years,333,103,2015
Shelby,62 to 64 years,436,120,2011
Shelby,62 to 64 years,436,120,2012
Shelby,62 to 64 years,436,120,2013
Shelby,62 to 64 years,436,120,2014
Shelby,62 to 64 years,436,120,2015
Shelby,65 and 66 years,229,80,2011
Shelby,65 and 66 years,229,80,2012
Shelby,65 and 66 years,229,80,2013
Shelby,65 and 66 years,229,80,2014
Shelby,65 and 66 years,229,80,2015
Shelby,67 to 69 years,462,101,2011
Shelby,67 to 69 years,462,101,2012
Shelby,67 to 69 years,462,101,2013
Shelby,67 to 69 years,462,101,2014
Shelby,67 to 69 years,462,101,2015
Shelby,70 to 74 years,499,110,2011
Shelby,70 to 74 years,499,110,2012
Shelby,70 to 74 years,499,110,2013
Shelby,70 to 74 years,499,110,2014
Shelby,70 to 74 years,499,110,2015
Shelby,75 to 79 years,464,100,2011
Shelby,75 to 79 years,464,100,2012
Shelby,75 to 79 years,464,100,2013
Shelby,75 to 79 years,464,100,2014
Shelby,75 to 79 years,464,100,2015
Shelby,80 to 84 years,444,104,2011
Shelby,80 to 84 years,444,104,2012
Shelby,80 to 84 years,444,104,2013
Shelby,80 to 84 years,444,104,2014
Shelby,80 to 84 years,444,104,2015
Shelby,85 years and over,560,54,2011
Shelby,85 years and over,560,54,2012
Shelby,85 years and over,560,54,2013
Shelby,85 years and over,560,54,2014
Shelby,85 years and over,560,54,2015
Sioux,21 years,783,190,2011
Sioux,21 years,783,190,2012
Sioux,21 years,783,190,2013
Sioux,21 years,783,190,2014
Sioux,21 years,783,190,2015
Sioux,22 to 24 years,"1,617",237,2011
Sioux,22 to 24 years,"1,617",237,2012
Sioux,22 to 24 years,"1,617",237,2013
Sioux,22 to 24 years,"1,617",237,2014
Sioux,22 to 24 years,"1,617",237,2015
Sioux,25 to 29 years,"1,935",36,2011
Sioux,25 to 29 years,"1,935",36,2012
Sioux,25 to 29 years,"1,935",36,2013
Sioux,25 to 29 years,"1,935",36,2014
Sioux,25 to 29 years,"1,935",36,2015
Sioux,30 to 34 years,"2,157",45,2011
Sioux,30 to 34 years,"2,157",45,2012
Sioux,30 to 34 years,"2,157",45,2013
Sioux,30 to 34 years,"2,157",45,2014
Sioux,30 to 34 years,"2,157",45,2015
Sioux,35 to 39 years,"1,944",204,2011
Sioux,35 to 39 years,"1,944",204,2012
Sioux,35 to 39 years,"1,944",204,2013
Sioux,35 to 39 years,"1,944",204,2014
Sioux,35 to 39 years,"1,944",204,2015
Sioux,40 to 44 years,"1,684",209,2011
Sioux,40 to 44 years,"1,684",209,2012
Sioux,40 to 44 years,"1,684",209,2013
Sioux,40 to 44 years,"1,684",209,2014
Sioux,40 to 44 years,"1,684",209,2015
Sioux,45 to 49 years,"1,876",99,2011
Sioux,45 to 49 years,"1,876",99,2012
Sioux,45 to 49 years,"1,876",99,2013
Sioux,45 to 49 years,"1,876",99,2014
Sioux,45 to 49 years,"1,876",99,2015
Sioux,50 to 54 years,"2,047",49,2011
Sioux,50 to 54 years,"2,047",49,2012
Sioux,50 to 54 years,"2,047",49,2013
Sioux,50 to 54 years,"2,047",49,2014
Sioux,50 to 54 years,"2,047",49,2015
Sioux,55 to 59 years,"2,140",207,2011
Sioux,55 to 59 years,"2,140",207,2012
Sioux,55 to 59 years,"2,140",207,2013
Sioux,55 to 59 years,"2,140",207,2014
Sioux,55 to 59 years,"2,140",207,2015
Sioux,60 and 61 years,680,159,2011
Sioux,60 and 61 years,680,159,2012
Sioux,60 and 61 years,680,159,2013
Sioux,60 and 61 years,680,159,2014
Sioux,60 and 61 years,680,159,2015
Sioux,62 to 64 years,"1,077",185,2011
Sioux,62 to 64 years,"1,077",185,2012
Sioux,62 to 64 years,"1,077",185,2013
Sioux,62 to 64 years,"1,077",185,2014
Sioux,62 to 64 years,"1,077",185,2015
Sioux,65 and 66 years,657,147,2011
Sioux,65 and 66 years,657,147,2012
Sioux,65 and 66 years,657,147,2013
Sioux,65 and 66 years,657,147,2014
Sioux,65 and 66 years,657,147,2015
Sioux,67 to 69 years,606,132,2011
Sioux,67 to 69 years,606,132,2012
Sioux,67 to 69 years,606,132,2013
Sioux,67 to 69 years,606,132,2014
Sioux,67 to 69 years,606,132,2015
Sioux,70 to 74 years,"1,046",156,2011
Sioux,70 to 74 years,"1,046",156,2012
Sioux,70 to 74 years,"1,046",156,2013
Sioux,70 to 74 years,"1,046",156,2014
Sioux,70 to 74 years,"1,046",156,2015
Sioux,75 to 79 years,922,170,2011
Sioux,75 to 79 years,922,170,2012
Sioux,75 to 79 years,922,170,2013
Sioux,75 to 79 years,922,170,2014
Sioux,75 to 79 years,922,170,2015
Sioux,80 to 84 years,840,181,2011
Sioux,80 to 84 years,840,181,2012
Sioux,80 to 84 years,840,181,2013
Sioux,80 to 84 years,840,181,2014
Sioux,80 to 84 years,840,181,2015
Sioux,85 years and over,877,67,2011
Sioux,85 years and over,877,67,2012
Sioux,85 years and over,877,67,2013
Sioux,85 years and over,877,67,2014
Sioux,85 years and over,877,67,2015
Story,21 years,"5,970",923,2011
Story,21 years,"5,970",923,2012
Story,21 years,"5,970",923,2013
Story,21 years,"5,970",923,2014
Story,21 years,"5,970",923,2015
Story,22 to 24 years,"9,375","1,166",2011
Story,22 to 24 years,"9,375","1,166",2012
Story,22 to 24 years,"9,375","1,166",2013
Story,22 to 24 years,"9,375","1,166",2014
Story,22 to 24 years,"9,375","1,166",2015
Story,25 to 29 years,"6,787",295,2011
Story,25 to 29 years,"6,787",295,2012
Story,25 to 29 years,"6,787",295,2013
Story,25 to 29 years,"6,787",295,2014
Story,25 to 29 years,"6,787",295,2015
Story,30 to 34 years,"5,339",163,2011
Story,30 to 34 years,"5,339",163,2012
Story,30 to 34 years,"5,339",163,2013
Story,30 to 34 years,"5,339",163,2014
Story,30 to 34 years,"5,339",163,2015
Story,35 to 39 years,"5,095",472,2011
Story,35 to 39 years,"5,095",472,2012
Story,35 to 39 years,"5,095",472,2013
Story,35 to 39 years,"5,095",472,2014
Story,35 to 39 years,"5,095",472,2015
Story,40 to 44 years,"3,559",458,2011
Story,40 to 44 years,"3,559",458,2012
Story,40 to 44 years,"3,559",458,2013
Story,40 to 44 years,"3,559",458,2014
Story,40 to 44 years,"3,559",458,2015
Story,45 to 49 years,"4,176",190,2011
Story,45 to 49 years,"4,176",190,2012
Story,45 to 49 years,"4,176",190,2013
Story,45 to 49 years,"4,176",190,2014
Story,45 to 49 years,"4,176",190,2015
Story,50 to 54 years,"4,583",178,2011
Story,50 to 54 years,"4,583",178,2012
Story,50 to 54 years,"4,583",178,2013
Story,50 to 54 years,"4,583",178,2014
Story,50 to 54 years,"4,583",178,2015
Story,55 to 59 years,"4,495",423,2011
Story,55 to 59 years,"4,495",423,2012
Story,55 to 59 years,"4,495",423,2013
Story,55 to 59 years,"4,495",423,2014
Story,55 to 59 years,"4,495",423,2015
Story,60 and 61 years,"1,812",305,2011
Story,60 and 61 years,"1,812",305,2012
Story,60 and 61 years,"1,812",305,2013
Story,60 and 61 years,"1,812",305,2014
Story,60 and 61 years,"1,812",305,2015
Story,62 to 64 years,"2,555",357,2011
Story,62 to 64 years,"2,555",357,2012
Story,62 to 64 years,"2,555",357,2013
Story,62 to 64 years,"2,555",357,2014
Story,62 to 64 years,"2,555",357,2015
Story,65 and 66 years,"1,168",224,2011
Story,65 and 66 years,"1,168",224,2012
Story,65 and 66 years,"1,168",224,2013
Story,65 and 66 years,"1,168",224,2014
Story,65 and 66 years,"1,168",224,2015
Story,67 to 69 years,"1,671",276,2011
Story,67 to 69 years,"1,671",276,2012
Story,67 to 69 years,"1,671",276,2013
Story,67 to 69 years,"1,671",276,2014
Story,67 to 69 years,"1,671",276,2015
Story,70 to 74 years,"2,174",295,2011
Story,70 to 74 years,"2,174",295,2012
Story,70 to 74 years,"2,174",295,2013
Story,70 to 74 years,"2,174",295,2014
Story,70 to 74 years,"2,174",295,2015
Story,75 to 79 years,"1,845",330,2011
Story,75 to 79 years,"1,845",330,2012
Story,75 to 79 years,"1,845",330,2013
Story,75 to 79 years,"1,845",330,2014
Story,75 to 79 years,"1,845",330,2015
Story,80 to 84 years,"1,369",252,2011
Story,80 to 84 years,"1,369",252,2012
Story,80 to 84 years,"1,369",252,2013
Story,80 to 84 years,"1,369",252,2014
Story,80 to 84 years,"1,369",252,2015
Story,85 years and over,"1,471",125,2011
Story,85 years and over,"1,471",125,2012
Story,85 years and over,"1,471",125,2013
Story,85 years and over,"1,471",125,2014
Story,85 years and over,"1,471",125,2015
Tama,21 years,144,60,2011
Tama,21 years,144,60,2012
Tama,21 years,144,60,2013
Tama,21 years,144,60,2014
Tama,21 years,144,60,2015
Tama,22 to 24 years,494,88,2011
Tama,22 to 24 years,494,88,2012
Tama,22 to 24 years,494,88,2013
Tama,22 to 24 years,494,88,2014
Tama,22 to 24 years,494,88,2015
Tama,25 to 29 years,857,71,2011
Tama,25 to 29 years,857,71,2012
Tama,25 to 29 years,857,71,2013
Tama,25 to 29 years,857,71,2014
Tama,25 to 29 years,857,71,2015
Tama,30 to 34 years,903,34,2011
Tama,30 to 34 years,903,34,2012
Tama,30 to 34 years,903,34,2013
Tama,30 to 34 years,903,34,2014
Tama,30 to 34 years,903,34,2015
Tama,35 to 39 years,950,144,2011
Tama,35 to 39 years,950,144,2012
Tama,35 to 39 years,950,144,2013
Tama,35 to 39 years,950,144,2014
Tama,35 to 39 years,950,144,2015
Tama,40 to 44 years,"1,025",136,2011
Tama,40 to 44 years,"1,025",136,2012
Tama,40 to 44 years,"1,025",136,2013
Tama,40 to 44 years,"1,025",136,2014
Tama,40 to 44 years,"1,025",136,2015
Tama,45 to 49 years,"1,184",59,2011
Tama,45 to 49 years,"1,184",59,2012
Tama,45 to 49 years,"1,184",59,2013
Tama,45 to 49 years,"1,184",59,2014
Tama,45 to 49 years,"1,184",59,2015
Tama,50 to 54 years,"1,276",42,2011
Tama,50 to 54 years,"1,276",42,2012
Tama,50 to 54 years,"1,276",42,2013
Tama,50 to 54 years,"1,276",42,2014
Tama,50 to 54 years,"1,276",42,2015
Tama,55 to 59 years,"1,241",135,2011
Tama,55 to 59 years,"1,241",135,2012
Tama,55 to 59 years,"1,241",135,2013
Tama,55 to 59 years,"1,241",135,2014
Tama,55 to 59 years,"1,241",135,2015
Tama,60 and 61 years,480,98,2011
Tama,60 and 61 years,480,98,2012
Tama,60 and 61 years,480,98,2013
Tama,60 and 61 years,480,98,2014
Tama,60 and 61 years,480,98,2015
Tama,62 to 64 years,717,122,2011
Tama,62 to 64 years,717,122,2012
Tama,62 to 64 years,717,122,2013
Tama,62 to 64 years,717,122,2014
Tama,62 to 64 years,717,122,2015
Tama,65 and 66 years,446,94,2011
Tama,65 and 66 years,446,94,2012
Tama,65 and 66 years,446,94,2013
Tama,65 and 66 years,446,94,2014
Tama,65 and 66 years,446,94,2015
Tama,67 to 69 years,467,89,2011
Tama,67 to 69 years,467,89,2012
Tama,67 to 69 years,467,89,2013
Tama,67 to 69 years,467,89,2014
Tama,67 to 69 years,467,89,2015
Tama,70 to 74 years,699,94,2011
Tama,70 to 74 years,699,94,2012
Tama,70 to 74 years,699,94,2013
Tama,70 to 74 years,699,94,2014
Tama,70 to 74 years,699,94,2015
Tama,75 to 79 years,634,120,2011
Tama,75 to 79 years,634,120,2012
Tama,75 to 79 years,634,120,2013
Tama,75 to 79 years,634,120,2014
Tama,75 to 79 years,634,120,2015
Tama,80 to 84 years,411,93,2011
Tama,80 to 84 years,411,93,2012
Tama,80 to 84 years,411,93,2013
Tama,80 to 84 years,411,93,2014
Tama,80 to 84 years,411,93,2015
Tama,85 years and over,675,46,2011
Tama,85 years and over,675,46,2012
Tama,85 years and over,675,46,2013
Tama,85 years and over,675,46,2014
Tama,85 years and over,675,46,2015
Taylor,21 years,15,18,2011
Taylor,21 years,15,18,2012
Taylor,21 years,15,18,2013
Taylor,21 years,15,18,2014
Taylor,21 years,15,18,2015
Taylor,22 to 24 years,201,44,2011
Taylor,22 to 24 years,201,44,2012
Taylor,22 to 24 years,201,44,2013
Taylor,22 to 24 years,201,44,2014
Taylor,22 to 24 years,201,44,2015
Taylor,25 to 29 years,290,11,2011
Taylor,25 to 29 years,290,11,2012
Taylor,25 to 29 years,290,11,2013
Taylor,25 to 29 years,290,11,2014
Taylor,25 to 29 years,290,11,2015
Taylor,30 to 34 years,403,49,2011
Taylor,30 to 34 years,403,49,2012
Taylor,30 to 34 years,403,49,2013
Taylor,30 to 34 years,403,49,2014
Taylor,30 to 34 years,403,49,2015
Taylor,35 to 39 years,317,73,2011
Taylor,35 to 39 years,317,73,2012
Taylor,35 to 39 years,317,73,2013
Taylor,35 to 39 years,317,73,2014
Taylor,35 to 39 years,317,73,2015
Taylor,40 to 44 years,384,69,2011
Taylor,40 to 44 years,384,69,2012
Taylor,40 to 44 years,384,69,2013
Taylor,40 to 44 years,384,69,2014
Taylor,40 to 44 years,384,69,2015
Taylor,45 to 49 years,375,32,2011
Taylor,45 to 49 years,375,32,2012
Taylor,45 to 49 years,375,32,2013
Taylor,45 to 49 years,375,32,2014
Taylor,45 to 49 years,375,32,2015
Taylor,50 to 54 years,447,26,2011
Taylor,50 to 54 years,447,26,2012
Taylor,50 to 54 years,447,26,2013
Taylor,50 to 54 years,447,26,2014
Taylor,50 to 54 years,447,26,2015
Taylor,55 to 59 years,480,69,2011
Taylor,55 to 59 years,480,69,2012
Taylor,55 to 59 years,480,69,2013
Taylor,55 to 59 years,480,69,2014
Taylor,55 to 59 years,480,69,2015
Taylor,60 and 61 years,198,49,2011
Taylor,60 and 61 years,198,49,2012
Taylor,60 and 61 years,198,49,2013
Taylor,60 and 61 years,198,49,2014
Taylor,60 and 61 years,198,49,2015
Taylor,62 to 64 years,199,57,2011
Taylor,62 to 64 years,199,57,2012
Taylor,62 to 64 years,199,57,2013
Taylor,62 to 64 years,199,57,2014
Taylor,62 to 64 years,199,57,2015
Taylor,65 and 66 years,115,35,2011
Taylor,65 and 66 years,115,35,2012
Taylor,65 and 66 years,115,35,2013
Taylor,65 and 66 years,115,35,2014
Taylor,65 and 66 years,115,35,2015
Taylor,67 to 69 years,203,50,2011
Taylor,67 to 69 years,203,50,2012
Taylor,67 to 69 years,203,50,2013
Taylor,67 to 69 years,203,50,2014
Taylor,67 to 69 years,203,50,2015
Taylor,70 to 74 years,307,51,2011
Taylor,70 to 74 years,307,51,2012
Taylor,70 to 74 years,307,51,2013
Taylor,70 to 74 years,307,51,2014
Taylor,70 to 74 years,307,51,2015
Taylor,75 to 79 years,262,49,2011
Taylor,75 to 79 years,262,49,2012
Taylor,75 to 79 years,262,49,2013
Taylor,75 to 79 years,262,49,2014
Taylor,75 to 79 years,262,49,2015
Taylor,80 to 84 years,151,40,2011
Taylor,80 to 84 years,151,40,2012
Taylor,80 to 84 years,151,40,2013
Taylor,80 to 84 years,151,40,2014
Taylor,80 to 84 years,151,40,2015
Taylor,85 years and over,254,27,2011
Taylor,85 years and over,254,27,2012
Taylor,85 years and over,254,27,2013
Taylor,85 years and over,254,27,2014
Taylor,85 years and over,254,27,2015
Union,21 years,153,94,2011
Union,21 years,153,94,2012
Union,21 years,153,94,2013
Union,21 years,153,94,2014
Union,21 years,153,94,2015
Union,22 to 24 years,384,110,2011
Union,22 to 24 years,384,110,2012
Union,22 to 24 years,384,110,2013
Union,22 to 24 years,384,110,2014
Union,22 to 24 years,384,110,2015
Union,25 to 29 years,633,30,2011
Union,25 to 29 years,633,30,2012
Union,25 to 29 years,633,30,2013
Union,25 to 29 years,633,30,2014
Union,25 to 29 years,633,30,2015
Union,30 to 34 years,747,71,2011
Union,30 to 34 years,747,71,2012
Union,30 to 34 years,747,71,2013
Union,30 to 34 years,747,71,2014
Union,30 to 34 years,747,71,2015
Union,35 to 39 years,731,167,2011
Union,35 to 39 years,731,167,2012
Union,35 to 39 years,731,167,2013
Union,35 to 39 years,731,167,2014
Union,35 to 39 years,731,167,2015
Union,40 to 44 years,656,152,2011
Union,40 to 44 years,656,152,2012
Union,40 to 44 years,656,152,2013
Union,40 to 44 years,656,152,2014
Union,40 to 44 years,656,152,2015
Union,45 to 49 years,747,34,2011
Union,45 to 49 years,747,34,2012
Union,45 to 49 years,747,34,2013
Union,45 to 49 years,747,34,2014
Union,45 to 49 years,747,34,2015
Union,50 to 54 years,905,28,2011
Union,50 to 54 years,905,28,2012
Union,50 to 54 years,905,28,2013
Union,50 to 54 years,905,28,2014
Union,50 to 54 years,905,28,2015
Union,55 to 59 years,813,140,2011
Union,55 to 59 years,813,140,2012
Union,55 to 59 years,813,140,2013
Union,55 to 59 years,813,140,2014
Union,55 to 59 years,813,140,2015
Union,60 and 61 years,432,120,2011
Union,60 and 61 years,432,120,2012
Union,60 and 61 years,432,120,2013
Union,60 and 61 years,432,120,2014
Union,60 and 61 years,432,120,2015
Union,62 to 64 years,506,133,2011
Union,62 to 64 years,506,133,2012
Union,62 to 64 years,506,133,2013
Union,62 to 64 years,506,133,2014
Union,62 to 64 years,506,133,2015
Union,65 and 66 years,345,100,2011
Union,65 and 66 years,345,100,2012
Union,65 and 66 years,345,100,2013
Union,65 and 66 years,345,100,2014
Union,65 and 66 years,345,100,2015
Union,67 to 69 years,222,82,2011
Union,67 to 69 years,222,82,2012
Union,67 to 69 years,222,82,2013
Union,67 to 69 years,222,82,2014
Union,67 to 69 years,222,82,2015
Union,70 to 74 years,622,105,2011
Union,70 to 74 years,622,105,2012
Union,70 to 74 years,622,105,2013
Union,70 to 74 years,622,105,2014
Union,70 to 74 years,622,105,2015
Union,75 to 79 years,367,93,2011
Union,75 to 79 years,367,93,2012
Union,75 to 79 years,367,93,2013
Union,75 to 79 years,367,93,2014
Union,75 to 79 years,367,93,2015
Union,80 to 84 years,389,104,2011
Union,80 to 84 years,389,104,2012
Union,80 to 84 years,389,104,2013
Union,80 to 84 years,389,104,2014
Union,80 to 84 years,389,104,2015
Union,85 years and over,388,44,2011
Union,85 years and over,388,44,2012
Union,85 years and over,388,44,2013
Union,85 years and over,388,44,2014
Union,85 years and over,388,44,2015
Van Buren,21 years,51,32,2011
Van Buren,21 years,51,32,2012
Van Buren,21 years,51,32,2013
Van Buren,21 years,51,32,2014
Van Buren,21 years,51,32,2015
Van Buren,22 to 24 years,199,45,2011
Van Buren,22 to 24 years,199,45,2012
Van Buren,22 to 24 years,199,45,2013
Van Buren,22 to 24 years,199,45,2014
Van Buren,22 to 24 years,199,45,2015
Van Buren,25 to 29 years,336,11,2011
Van Buren,25 to 29 years,336,11,2012
Van Buren,25 to 29 years,336,11,2013
Van Buren,25 to 29 years,336,11,2014
Van Buren,25 to 29 years,336,11,2015
Van Buren,30 to 34 years,419,23,2011
Van Buren,30 to 34 years,419,23,2012
Van Buren,30 to 34 years,419,23,2013
Van Buren,30 to 34 years,419,23,2014
Van Buren,30 to 34 years,419,23,2015
Van Buren,35 to 39 years,313,83,2011
Van Buren,35 to 39 years,313,83,2012
Van Buren,35 to 39 years,313,83,2013
Van Buren,35 to 39 years,313,83,2014
Van Buren,35 to 39 years,313,83,2015
Van Buren,40 to 44 years,469,82,2011
Van Buren,40 to 44 years,469,82,2012
Van Buren,40 to 44 years,469,82,2013
Van Buren,40 to 44 years,469,82,2014
Van Buren,40 to 44 years,469,82,2015
Van Buren,45 to 49 years,455,20,2011
Van Buren,45 to 49 years,455,20,2012
Van Buren,45 to 49 years,455,20,2013
Van Buren,45 to 49 years,455,20,2014
Van Buren,45 to 49 years,455,20,2015
Van Buren,50 to 54 years,579,34,2011
Van Buren,50 to 54 years,579,34,2012
Van Buren,50 to 54 years,579,34,2013
Van Buren,50 to 54 years,579,34,2014
Van Buren,50 to 54 years,579,34,2015
Van Buren,55 to 59 years,708,77,2011
Van Buren,55 to 59 years,708,77,2012
Van Buren,55 to 59 years,708,77,2013
Van Buren,55 to 59 years,708,77,2014
Van Buren,55 to 59 years,708,77,2015
Van Buren,60 and 61 years,196,65,2011
Van Buren,60 and 61 years,196,65,2012
Van Buren,60 and 61 years,196,65,2013
Van Buren,60 and 61 years,196,65,2014
Van Buren,60 and 61 years,196,65,2015
Van Buren,62 to 64 years,215,59,2011
Van Buren,62 to 64 years,215,59,2012
Van Buren,62 to 64 years,215,59,2013
Van Buren,62 to 64 years,215,59,2014
Van Buren,62 to 64 years,215,59,2015
Van Buren,65 and 66 years,177,56,2011
Van Buren,65 and 66 years,177,56,2012
Van Buren,65 and 66 years,177,56,2013
Van Buren,65 and 66 years,177,56,2014
Van Buren,65 and 66 years,177,56,2015
Van Buren,67 to 69 years,223,67,2011
Van Buren,67 to 69 years,223,67,2012
Van Buren,67 to 69 years,223,67,2013
Van Buren,67 to 69 years,223,67,2014
Van Buren,67 to 69 years,223,67,2015
Van Buren,70 to 74 years,414,73,2011
Van Buren,70 to 74 years,414,73,2012
Van Buren,70 to 74 years,414,73,2013
Van Buren,70 to 74 years,414,73,2014
Van Buren,70 to 74 years,414,73,2015
Van Buren,75 to 79 years,314,76,2011
Van Buren,75 to 79 years,314,76,2012
Van Buren,75 to 79 years,314,76,2013
Van Buren,75 to 79 years,314,76,2014
Van Buren,75 to 79 years,314,76,2015
Van Buren,80 to 84 years,225,53,2011
Van Buren,80 to 84 years,225,53,2012
Van Buren,80 to 84 years,225,53,2013
Van Buren,80 to 84 years,225,53,2014
Van Buren,80 to 84 years,225,53,2015
Van Buren,85 years and over,167,24,2011
Van Buren,85 years and over,167,24,2012
Van Buren,85 years and over,167,24,2013
Van Buren,85 years and over,167,24,2014
Van Buren,85 years and over,167,24,2015
Wapello,21 years,396,166,2011
Wapello,21 years,396,166,2012
Wapello,21 years,396,166,2013
Wapello,21 years,396,166,2014
Wapello,21 years,396,166,2015
Wapello,22 to 24 years,"1,536",250,2011
Wapello,22 to 24 years,"1,536",250,2012
Wapello,22 to 24 years,"1,536",250,2013
Wapello,22 to 24 years,"1,536",250,2014
Wapello,22 to 24 years,"1,536",250,2015
Wapello,25 to 29 years,"2,205",176,2011
Wapello,25 to 29 years,"2,205",176,2012
Wapello,25 to 29 years,"2,205",176,2013
Wapello,25 to 29 years,"2,205",176,2014
Wapello,25 to 29 years,"2,205",176,2015
