County,Age,Age Group Estimate,Age Group ME,Year
Plymouth,70 to 74 years,771,160,2011-2015
Plymouth,75 to 79 years,648,177,2011-2015
Plymouth,80 to 84 years,765,169,2011-2015
Plymouth,85 years and over,799,65,2011-2015
Pocahontas,21 years,46,38,2011-2015
Pocahontas,22 to 24 years,321,51,2011-2015
Pocahontas,25 to 29 years,333,29,2011-2015
Pocahontas,30 to 34 years,322,23,2011-2015
Pocahontas,35 to 39 years,347,61,2011-2015
Pocahontas,40 to 44 years,315,63,2011-2015
Pocahontas,45 to 49 years,438,19,2011-2015
Pocahontas,50 to 54 years,620,20,2011-2015
Pocahontas,55 to 59 years,641,75,2011-2015
Pocahontas,60 and 61 years,168,58,2011-2015
Pocahontas,62 to 64 years,273,62,2011-2015
Pocahontas,65 and 66 years,149,48,2011-2015
Pocahontas,67 to 69 years,280,61,2011-2015
Pocahontas,70 to 74 years,316,60,2011-2015
Pocahontas,75 to 79 years,370,70,2011-2015
Pocahontas,80 to 84 years,181,50,2011-2015
Pocahontas,85 years and over,298,25,2011-2015
Polk,21 years,"5,202",648,2011-2015
Polk,22 to 24 years,"18,335",891,2011-2015
Polk,25 to 29 years,"35,566",47,2011-2015
Polk,30 to 34 years,"35,631",129,2011-2015
Polk,35 to 39 years,"29,839","1,292",2011-2015
Polk,40 to 44 years,"31,597","1,301",2011-2015
Polk,45 to 49 years,"30,079",82,2011-2015
Polk,50 to 54 years,"30,812",58,2011-2015
Polk,55 to 59 years,"27,738",915,2011-2015
Polk,60 and 61 years,"10,822",856,2011-2015
Polk,62 to 64 years,"13,341",873,2011-2015
Polk,65 and 66 years,"8,572",752,2011-2015
Polk,67 to 69 years,"9,113",675,2011-2015
Polk,70 to 74 years,"11,602",750,2011-2015
Polk,75 to 79 years,"8,942",605,2011-2015
Polk,80 to 84 years,"6,618",522,2011-2015
Polk,85 years and over,"6,863",260,2011-2015
Pottawattamie,21 years,954,220,2011-2015
Pottawattamie,22 to 24 years,"3,648",323,2011-2015
Pottawattamie,25 to 29 years,"5,738",187,2011-2015
Pottawattamie,30 to 34 years,"5,828",118,2011-2015
Pottawattamie,35 to 39 years,"5,213",446,2011-2015
Pottawattamie,40 to 44 years,"5,713",425,2011-2015
Pottawattamie,45 to 49 years,"6,094",187,2011-2015
Pottawattamie,50 to 54 years,"7,087",129,2011-2015
Pottawattamie,55 to 59 years,"6,803",376,2011-2015
Pottawattamie,60 and 61 years,"2,774",360,2011-2015
Pottawattamie,62 to 64 years,"3,139",321,2011-2015
Pottawattamie,65 and 66 years,"2,111",264,2011-2015
Pottawattamie,67 to 69 years,"2,410",279,2011-2015
Pottawattamie,70 to 74 years,"3,105",288,2011-2015
Pottawattamie,75 to 79 years,"2,425",261,2011-2015
Pottawattamie,80 to 84 years,"1,855",253,2011-2015
Pottawattamie,85 years and over,"2,257",120,2011-2015
Poweshiek,21 years,584,138,2011-2015
Poweshiek,22 to 24 years,713,170,2011-2015
Poweshiek,25 to 29 years,861,59,2011-2015
Poweshiek,30 to 34 years,914,68,2011-2015
Poweshiek,35 to 39 years,800,150,2011-2015
Poweshiek,40 to 44 years,"1,053",160,2011-2015
Poweshiek,45 to 49 years,"1,099",45,2011-2015
Poweshiek,50 to 54 years,"1,325",32,2011-2015
Poweshiek,55 to 59 years,"1,549",174,2011-2015
Poweshiek,60 and 61 years,409,132,2011-2015
Poweshiek,62 to 64 years,556,129,2011-2015
Poweshiek,65 and 66 years,393,112,2011-2015
Poweshiek,67 to 69 years,483,113,2011-2015
Poweshiek,70 to 74 years,916,130,2011-2015
Poweshiek,75 to 79 years,695,137,2011-2015
Poweshiek,80 to 84 years,434,112,2011-2015
Poweshiek,85 years and over,637,47,2011-2015
Ringgold,21 years,35,24,2011-2015
Ringgold,22 to 24 years,126,35,2011-2015
Ringgold,25 to 29 years,230,19,2011-2015
Ringgold,30 to 34 years,229,26,2011-2015
Ringgold,35 to 39 years,239,56,2011-2015
Ringgold,40 to 44 years,238,58,2011-2015
Ringgold,45 to 49 years,286,20,2011-2015
Ringgold,50 to 54 years,353,27,2011-2015
Ringgold,55 to 59 years,339,69,2011-2015
Ringgold,60 and 61 years,158,59,2011-2015
Ringgold,62 to 64 years,215,74,2011-2015
Ringgold,65 and 66 years,109,36,2011-2015
Ringgold,67 to 69 years,169,54,2011-2015
Ringgold,70 to 74 years,297,55,2011-2015
Ringgold,75 to 79 years,209,68,2011-2015
Ringgold,80 to 84 years,212,59,2011-2015
Ringgold,85 years and over,255,24,2011-2015
Sac,21 years,67,38,2011-2015
Sac,22 to 24 years,299,56,2011-2015
Sac,25 to 29 years,451,26,2011-2015
Sac,30 to 34 years,502,39,2011-2015
Sac,35 to 39 years,498,76,2011-2015
Sac,40 to 44 years,482,70,2011-2015
Sac,45 to 49 years,619,34,2011-2015
Sac,50 to 54 years,796,15,2011-2015
Sac,55 to 59 years,864,93,2011-2015
Sac,60 and 61 years,316,61,2011-2015
Sac,62 to 64 years,387,75,2011-2015
Sac,65 and 66 years,270,54,2011-2015
Sac,67 to 69 years,284,61,2011-2015
Sac,70 to 74 years,415,63,2011-2015
Sac,75 to 79 years,423,79,2011-2015
Sac,80 to 84 years,406,84,2011-2015
Sac,85 years and over,458,33,2011-2015
Scott,21 years,"1,891",390,2011-2015
Scott,22 to 24 years,"6,372",521,2011-2015
Scott,25 to 29 years,"11,593",134,2011-2015
Scott,30 to 34 years,"11,714",54,2011-2015
Scott,35 to 39 years,"10,516",706,2011-2015
Scott,40 to 44 years,"10,914",735,2011-2015
Scott,45 to 49 years,"11,178",155,2011-2015
Scott,50 to 54 years,"12,159",122,2011-2015
Scott,55 to 59 years,"11,143",597,2011-2015
Scott,60 and 61 years,"4,773",495,2011-2015
Scott,62 to 64 years,"6,372",538,2011-2015
Scott,65 and 66 years,"3,463",382,2011-2015
Scott,67 to 69 years,"4,144",426,2011-2015
Scott,70 to 74 years,"5,676",425,2011-2015
Scott,75 to 79 years,"3,950",367,2011-2015
Scott,80 to 84 years,"2,928",390,2011-2015
Scott,85 years and over,"3,670",162,2011-2015
Shelby,21 years,83,63,2011-2015
Shelby,22 to 24 years,361,76,2011-2015
Shelby,25 to 29 years,500,44,2011-2015
Shelby,30 to 34 years,530,56,2011-2015
Shelby,35 to 39 years,605,118,2011-2015
Shelby,40 to 44 years,622,118,2011-2015
Shelby,45 to 49 years,769,19,2011-2015
Shelby,50 to 54 years,"1,077",54,2011-2015
Shelby,55 to 59 years,951,140,2011-2015
Shelby,60 and 61 years,333,103,2011-2015
Shelby,62 to 64 years,436,120,2011-2015
Shelby,65 and 66 years,229,80,2011-2015
Shelby,67 to 69 years,462,101,2011-2015
Shelby,70 to 74 years,499,110,2011-2015
Shelby,75 to 79 years,464,100,2011-2015
Shelby,80 to 84 years,444,104,2011-2015
Shelby,85 years and over,560,54,2011-2015
Sioux,21 years,783,190,2011-2015
Sioux,22 to 24 years,"1,617",237,2011-2015
Sioux,25 to 29 years,"1,935",36,2011-2015
Sioux,30 to 34 years,"2,157",45,2011-2015
Sioux,35 to 39 years,"1,944",204,2011-2015
Sioux,40 to 44 years,"1,684",209,2011-2015
Sioux,45 to 49 years,"1,876",99,2011-2015
Sioux,50 to 54 years,"2,047",49,2011-2015
Sioux,55 to 59 years,"2,140",207,2011-2015
Sioux,60 and 61 years,680,159,2011-2015
Sioux,62 to 64 years,"1,077",185,2011-2015
Sioux,65 and 66 years,657,147,2011-2015
Sioux,67 to 69 years,606,132,2011-2015
Sioux,70 to 74 years,"1,046",156,2011-2015
Sioux,75 to 79 years,922,170,2011-2015
Sioux,80 to 84 years,840,181,2011-2015
Sioux,85 years and over,877,67,2011-2015
Story,21 years,"5,970",923,2011-2015
Story,22 to 24 years,"9,375","1,166",2011-2015
Story,25 to 29 years,"6,787",295,2011-2015
Story,30 to 34 years,"5,339",163,2011-2015
Story,35 to 39 years,"5,095",472,2011-2015
Story,40 to 44 years,"3,559",458,2011-2015
Story,45 to 49 years,"4,176",190,2011-2015
Story,50 to 54 years,"4,583",178,2011-2015
Story,55 to 59 years,"4,495",423,2011-2015
Story,60 and 61 years,"1,812",305,2011-2015
Story,62 to 64 years,"2,555",357,2011-2015
Story,65 and 66 years,"1,168",224,2011-2015
Story,67 to 69 years,"1,671",276,2011-2015
Story,70 to 74 years,"2,174",295,2011-2015
Story,75 to 79 years,"1,845",330,2011-2015
Story,80 to 84 years,"1,369",252,2011-2015
Story,85 years and over,"1,471",125,2011-2015
Tama,21 years,144,60,2011-2015
Tama,22 to 24 years,494,88,2011-2015
Tama,25 to 29 years,857,71,2011-2015
Tama,30 to 34 years,903,34,2011-2015
Tama,35 to 39 years,950,144,2011-2015
Tama,40 to 44 years,"1,025",136,2011-2015
Tama,45 to 49 years,"1,184",59,2011-2015
Tama,50 to 54 years,"1,276",42,2011-2015
Tama,55 to 59 years,"1,241",135,2011-2015
Tama,60 and 61 years,480,98,2011-2015
Tama,62 to 64 years,717,122,2011-2015
Tama,65 and 66 years,446,94,2011-2015
Tama,67 to 69 years,467,89,2011-2015
Tama,70 to 74 years,699,94,2011-2015
Tama,75 to 79 years,634,120,2011-2015
Tama,80 to 84 years,411,93,2011-2015
Tama,85 years and over,675,46,2011-2015
Taylor,21 years,15,18,2011-2015
Taylor,22 to 24 years,201,44,2011-2015
Taylor,25 to 29 years,290,11,2011-2015
Taylor,30 to 34 years,403,49,2011-2015
Taylor,35 to 39 years,317,73,2011-2015
Taylor,40 to 44 years,384,69,2011-2015
Taylor,45 to 49 years,375,32,2011-2015
Taylor,50 to 54 years,447,26,2011-2015
Taylor,55 to 59 years,480,69,2011-2015
Taylor,60 and 61 years,198,49,2011-2015
Taylor,62 to 64 years,199,57,2011-2015
Taylor,65 and 66 years,115,35,2011-2015
Taylor,67 to 69 years,203,50,2011-2015
Taylor,70 to 74 years,307,51,2011-2015
Taylor,75 to 79 years,262,49,2011-2015
Taylor,80 to 84 years,151,40,2011-2015
Taylor,85 years and over,254,27,2011-2015
Union,21 years,153,94,2011-2015
Union,22 to 24 years,384,110,2011-2015
Union,25 to 29 years,633,30,2011-2015
Union,30 to 34 years,747,71,2011-2015
Union,35 to 39 years,731,167,2011-2015
Union,40 to 44 years,656,152,2011-2015
Union,45 to 49 years,747,34,2011-2015
Union,50 to 54 years,905,28,2011-2015
Union,55 to 59 years,813,140,2011-2015
Union,60 and 61 years,432,120,2011-2015
Union,62 to 64 years,506,133,2011-2015
Union,65 and 66 years,345,100,2011-2015
Union,67 to 69 years,222,82,2011-2015
Union,70 to 74 years,622,105,2011-2015
Union,75 to 79 years,367,93,2011-2015
Union,80 to 84 years,389,104,2011-2015
Union,85 years and over,388,44,2011-2015
Van Buren,21 years,51,32,2011-2015
Van Buren,22 to 24 years,199,45,2011-2015
Van Buren,25 to 29 years,336,11,2011-2015
Van Buren,30 to 34 years,419,23,2011-2015
Van Buren,35 to 39 years,313,83,2011-2015
Van Buren,40 to 44 years,469,82,2011-2015
Van Buren,45 to 49 years,455,20,2011-2015
Van Buren,50 to 54 years,579,34,2011-2015
Van Buren,55 to 59 years,708,77,2011-2015
Van Buren,60 and 61 years,196,65,2011-2015
Van Buren,62 to 64 years,215,59,2011-2015
Van Buren,65 and 66 years,177,56,2011-2015
Van Buren,67 to 69 years,223,67,2011-2015
Van Buren,70 to 74 years,414,73,2011-2015
Van Buren,75 to 79 years,314,76,2011-2015
Van Buren,80 to 84 years,225,53,2011-2015
Van Buren,85 years and over,167,24,2011-2015
Wapello,21 years,396,166,2011-2015
Wapello,22 to 24 years,"1,536",250,2011-2015
Wapello,25 to 29 years,"2,205",176,2011-2015
Wapello,30 to 34 years,"2,129",110,2011-2015
Wapello,35 to 39 years,"2,122",279,2011-2015
Wapello,40 to 44 years,"2,149",236,2011-2015
Wapello,45 to 49 years,"2,150",126,2011-2015
Wapello,50 to 54 years,"2,472",85,2011-2015
Wapello,55 to 59 years,"2,599",233,2011-2015
Wapello,60 and 61 years,"1,060",209,2011-2015
Wapello,62 to 64 years,"1,302",219,2011-2015
Wapello,65 and 66 years,872,180,2011-2015
Wapello,67 to 69 years,"1,022",171,2011-2015
Wapello,70 to 74 years,"1,121",173,2011-2015
Wapello,75 to 79 years,"1,038",176,2011-2015
Wapello,80 to 84 years,934,147,2011-2015
Wapello,85 years and over,864,69,2011-2015
Warren,21 years,745,201,2011-2015
Warren,22 to 24 years,"1,567",291,2011-2015
Warren,25 to 29 years,"2,358",83,2011-2015
Warren,30 to 34 years,"2,793",86,2011-2015
Warren,35 to 39 years,"3,005",309,2011-2015
Warren,40 to 44 years,"3,015",320,2011-2015
Warren,45 to 49 years,"3,308",60,2011-2015
Warren,50 to 54 years,"3,556",76,2011-2015
Warren,55 to 59 years,"3,244",289,2011-2015
Warren,60 and 61 years,"1,394",226,2011-2015
Warren,62 to 64 years,"1,415",250,2011-2015
Warren,65 and 66 years,851,197,2011-2015
Warren,67 to 69 years,"1,219",195,2011-2015
Warren,70 to 74 years,"1,728",220,2011-2015
Warren,75 to 79 years,"1,048",170,2011-2015
Warren,80 to 84 years,"1,062",191,2011-2015
Warren,85 years and over,920,82,2011-2015
Washington,21 years,163,93,2011-2015
Washington,22 to 24 years,708,121,2011-2015
Washington,25 to 29 years,"1,112",83,2011-2015
Washington,30 to 34 years,"1,306",93,2011-2015
Washington,35 to 39 years,"1,114",208,2011-2015
Washington,40 to 44 years,"1,340",196,2011-2015
Washington,45 to 49 years,"1,435",29,2011-2015
Washington,50 to 54 years,"1,688",84,2011-2015
Washington,55 to 59 years,"1,787",184,2011-2015
Washington,60 and 61 years,598,136,2011-2015
Washington,62 to 64 years,647,137,2011-2015
Washington,65 and 66 years,399,119,2011-2015
Washington,67 to 69 years,778,141,2011-2015
Washington,70 to 74 years,761,139,2011-2015
Washington,75 to 79 years,698,145,2011-2015
Washington,80 to 84 years,695,150,2011-2015
Washington,85 years and over,649,49,2011-2015
Wayne,21 years,51,33,2011-2015
Wayne,22 to 24 years,194,47,2011-2015
Wayne,25 to 29 years,312,24,2011-2015
Wayne,30 to 34 years,327,10,2011-2015
Wayne,35 to 39 years,273,63,2011-2015
Wayne,40 to 44 years,318,52,2011-2015
Wayne,45 to 49 years,371,17,2011-2015
Wayne,50 to 54 years,482,20,2011-2015
Wayne,55 to 59 years,419,61,2011-2015
Wayne,60 and 61 years,178,48,2011-2015
Wayne,62 to 64 years,267,57,2011-2015
Wayne,65 and 66 years,127,40,2011-2015
Wayne,67 to 69 years,222,53,2011-2015
Wayne,70 to 74 years,340,55,2011-2015
Wayne,75 to 79 years,247,57,2011-2015
Wayne,80 to 84 years,213,51,2011-2015
Wayne,85 years and over,292,31,2011-2015
Webster,21 years,489,177,2011-2015
Webster,22 to 24 years,"1,365",236,2011-2015
Webster,25 to 29 years,"2,338",168,2011-2015
Webster,30 to 34 years,"2,251",125,2011-2015
Webster,35 to 39 years,"2,019",316,2011-2015
Webster,40 to 44 years,"2,023",271,2011-2015
Webster,45 to 49 years,"2,228",104,2011-2015
Webster,50 to 54 years,"2,758",110,2011-2015
Webster,55 to 59 years,"2,595",283,2011-2015
Webster,60 and 61 years,977,190,2011-2015
Webster,62 to 64 years,"1,629",249,2011-2015
Webster,65 and 66 years,849,185,2011-2015
Webster,67 to 69 years,904,186,2011-2015
Webster,70 to 74 years,"1,438",197,2011-2015
Webster,75 to 79 years,"1,163",191,2011-2015
Webster,80 to 84 years,"1,043",167,2011-2015
Webster,85 years and over,926,83,2011-2015
Winnebago,21 years,69,46,2011-2015
Winnebago,22 to 24 years,415,101,2011-2015
Winnebago,25 to 29 years,521,35,2011-2015
Winnebago,30 to 34 years,544,44,2011-2015
Winnebago,35 to 39 years,558,137,2011-2015
Winnebago,40 to 44 years,631,126,2011-2015
Winnebago,45 to 49 years,603,30,2011-2015
Winnebago,50 to 54 years,796,43,2011-2015
Winnebago,55 to 59 years,738,127,2011-2015
Winnebago,60 and 61 years,360,123,2011-2015
Winnebago,62 to 64 years,522,117,2011-2015
Winnebago,65 and 66 years,251,86,2011-2015
Winnebago,67 to 69 years,324,88,2011-2015
Winnebago,70 to 74 years,393,95,2011-2015
Winnebago,75 to 79 years,292,84,2011-2015
Winnebago,80 to 84 years,362,100,2011-2015
Winnebago,85 years and over,495,37,2011-2015
Winneshiek,21 years,621,183,2011-2015
Winneshiek,22 to 24 years,690,185,2011-2015
Winneshiek,25 to 29 years,924,27,2011-2015
Winneshiek,30 to 34 years,"1,021",55,2011-2015
Winneshiek,35 to 39 years,"1,028",167,2011-2015
Winneshiek,40 to 44 years,"1,074",143,2011-2015
Winneshiek,45 to 49 years,"1,359",110,2011-2015
Winneshiek,50 to 54 years,"1,562",57,2011-2015
Winneshiek,55 to 59 years,"1,659",177,2011-2015
Winneshiek,60 and 61 years,592,145,2011-2015
Winneshiek,62 to 64 years,663,126,2011-2015
Winneshiek,65 and 66 years,465,97,2011-2015
Winneshiek,67 to 69 years,563,109,2011-2015
Winneshiek,70 to 74 years,769,113,2011-2015
Winneshiek,75 to 79 years,812,126,2011-2015
Winneshiek,80 to 84 years,479,123,2011-2015
Winneshiek,85 years and over,601,53,2011-2015
Woodbury,21 years,"1,518",385,2011-2015
Woodbury,22 to 24 years,"4,114",439,2011-2015
Woodbury,25 to 29 years,"6,649",148,2011-2015
Woodbury,30 to 34 years,"6,746",205,2011-2015
Woodbury,35 to 39 years,"6,179",611,2011-2015
Woodbury,40 to 44 years,"6,008",608,2011-2015
Woodbury,45 to 49 years,"6,294",176,2011-2015
Woodbury,50 to 54 years,"6,912",170,2011-2015
Woodbury,55 to 59 years,"6,368",465,2011-2015
Woodbury,60 and 61 years,"2,611",371,2011-2015
Woodbury,62 to 64 years,"3,460",399,2011-2015
Woodbury,65 and 66 years,"2,101",298,2011-2015
Woodbury,67 to 69 years,"2,410",350,2011-2015
Woodbury,70 to 74 years,"2,949",375,2011-2015
Woodbury,75 to 79 years,"2,423",309,2011-2015
Woodbury,80 to 84 years,"1,828",266,2011-2015
Woodbury,85 years and over,"2,161",109,2011-2015
Worth,21 years,66,42,2011-2015
Worth,22 to 24 years,245,72,2011-2015
Worth,25 to 29 years,354,24,2011-2015
Worth,30 to 34 years,425,29,2011-2015
Worth,35 to 39 years,374,74,2011-2015
Worth,40 to 44 years,444,75,2011-2015
Worth,45 to 49 years,521,35,2011-2015
Worth,50 to 54 years,620,33,2011-2015
Worth,55 to 59 years,600,91,2011-2015
Worth,60 and 61 years,283,92,2011-2015
Worth,62 to 64 years,266,62,2011-2015
Worth,65 and 66 years,166,51,2011-2015
Worth,67 to 69 years,234,59,2011-2015
Worth,70 to 74 years,357,62,2011-2015
Worth,75 to 79 years,275,62,2011-2015
Worth,80 to 84 years,183,56,2011-2015
Worth,85 years and over,256,20,2011-2015
Wright,21 years,159,80,2011-2015
Wright,22 to 24 years,458,133,2011-2015
Wright,25 to 29 years,585,42,2011-2015
Wright,30 to 34 years,648,56,2011-2015
Wright,35 to 39 years,678,148,2011-2015
Wright,40 to 44 years,735,143,2011-2015
Wright,45 to 49 years,780,62,2011-2015
Wright,50 to 54 years,992,83,2011-2015
Wright,55 to 59 years,"1,014",135,2011-2015
Wright,60 and 61 years,325,99,2011-2015
Wright,62 to 64 years,545,120,2011-2015
Wright,65 and 66 years,261,79,2011-2015
Wright,67 to 69 years,452,107,2011-2015
Wright,70 to 74 years,499,101,2011-2015
Wright,75 to 79 years,538,117,2011-2015
Wright,80 to 84 years,372,102,2011-2015
Wright,85 years and over,586,68,2011-2015
