County,Age,Age Group Estimate,Age Group ME,Year
Kossuth,Old,596,58,2012
Kossuth,Old,596,58,2013
Kossuth,Old,596,58,2014
Kossuth,Old,596,58,2015
Lee,Young,498,186,2011
Lee,Young,498,186,2012
Lee,Young,498,186,2013
Lee,Young,498,186,2014
Lee,Young,498,186,2015
Lee,Young,"1,077",180,2011
Lee,Young,"1,077",180,2012
Lee,Young,"1,077",180,2013
Lee,Young,"1,077",180,2014
Lee,Young,"1,077",180,2015
Lee,Young,"2,096",169,2011
Lee,Young,"2,096",169,2012
Lee,Young,"2,096",169,2013
Lee,Young,"2,096",169,2014
Lee,Young,"2,096",169,2015
Lee,Middle-Young,"2,004",91,2011
Lee,Middle-Young,"2,004",91,2012
Lee,Middle-Young,"2,004",91,2013
Lee,Middle-Young,"2,004",91,2014
Lee,Middle-Young,"2,004",91,2015
Lee,Middle-Young,"1,846",250,2011
Lee,Middle-Young,"1,846",250,2012
Lee,Middle-Young,"1,846",250,2013
Lee,Middle-Young,"1,846",250,2014
Lee,Middle-Young,"1,846",250,2015
Lee,Middle-Young,"2,043",240,2011
Lee,Middle-Young,"2,043",240,2012
Lee,Middle-Young,"2,043",240,2013
Lee,Middle-Young,"2,043",240,2014
Lee,Middle-Young,"2,043",240,2015
Lee,Middle-Old,"2,393",120,2011
Lee,Middle-Old,"2,393",120,2012
Lee,Middle-Old,"2,393",120,2013
Lee,Middle-Old,"2,393",120,2014
Lee,Middle-Old,"2,393",120,2015
Lee,Middle-Old,"2,771",115,2011
Lee,Middle-Old,"2,771",115,2012
Lee,Middle-Old,"2,771",115,2013
Lee,Middle-Old,"2,771",115,2014
Lee,Middle-Old,"2,771",115,2015
Lee,Middle-Old,"2,791",245,2011
Lee,Middle-Old,"2,791",245,2012
Lee,Middle-Old,"2,791",245,2013
Lee,Middle-Old,"2,791",245,2014
Lee,Middle-Old,"2,791",245,2015
Lee,Old,"1,067",204,2011
Lee,Old,"1,067",204,2012
Lee,Old,"1,067",204,2013
Lee,Old,"1,067",204,2014
Lee,Old,"1,067",204,2015
Lee,Old,"1,374",218,2011
Lee,Old,"1,374",218,2012
Lee,Old,"1,374",218,2013
Lee,Old,"1,374",218,2014
Lee,Old,"1,374",218,2015
Lee,Old,962,176,2011
Lee,Old,962,176,2012
Lee,Old,962,176,2013
Lee,Old,962,176,2014
Lee,Old,962,176,2015
Lee,Old,"1,105",191,2011
Lee,Old,"1,105",191,2012
Lee,Old,"1,105",191,2013
Lee,Old,"1,105",191,2014
Lee,Old,"1,105",191,2015
Lee,Old,"1,537",202,2011
Lee,Old,"1,537",202,2012
Lee,Old,"1,537",202,2013
Lee,Old,"1,537",202,2014
Lee,Old,"1,537",202,2015
Lee,Old,"1,122",171,2011
Lee,Old,"1,122",171,2012
Lee,Old,"1,122",171,2013
Lee,Old,"1,122",171,2014
Lee,Old,"1,122",171,2015
Lee,Old,688,147,2011
Lee,Old,688,147,2012
Lee,Old,688,147,2013
Lee,Old,688,147,2014
Lee,Old,688,147,2015
Lee,Old,"1,061",77,2011
Lee,Old,"1,061",77,2012
Lee,Old,"1,061",77,2013
Lee,Old,"1,061",77,2014
Lee,Old,"1,061",77,2015
Linn,Young,"2,421",451,2011
Linn,Young,"2,421",451,2012
Linn,Young,"2,421",451,2013
Linn,Young,"2,421",451,2014
Linn,Young,"2,421",451,2015
Linn,Young,"9,327",826,2011
Linn,Young,"9,327",826,2012
Linn,Young,"9,327",826,2013
Linn,Young,"9,327",826,2014
Linn,Young,"9,327",826,2015
Linn,Young,"14,077",214,2011
Linn,Young,"14,077",214,2012
Linn,Young,"14,077",214,2013
Linn,Young,"14,077",214,2014
Linn,Young,"14,077",214,2015
Linn,Middle-Young,"15,046",73,2011
Linn,Middle-Young,"15,046",73,2012
Linn,Middle-Young,"15,046",73,2013
Linn,Middle-Young,"15,046",73,2014
Linn,Middle-Young,"15,046",73,2015
Linn,Middle-Young,"14,130",809,2011
Linn,Middle-Young,"14,130",809,2012
Linn,Middle-Young,"14,130",809,2013
Linn,Middle-Young,"14,130",809,2014
Linn,Middle-Young,"14,130",809,2015
Linn,Middle-Young,"13,910",802,2011
Linn,Middle-Young,"13,910",802,2012
Linn,Middle-Young,"13,910",802,2013
Linn,Middle-Young,"13,910",802,2014
Linn,Middle-Young,"13,910",802,2015
Linn,Middle-Old,"14,297",268,2011
Linn,Middle-Old,"14,297",268,2012
Linn,Middle-Old,"14,297",268,2013
Linn,Middle-Old,"14,297",268,2014
Linn,Middle-Old,"14,297",268,2015
Linn,Middle-Old,"15,236",157,2011
Linn,Middle-Old,"15,236",157,2012
Linn,Middle-Old,"15,236",157,2013
Linn,Middle-Old,"15,236",157,2014
Linn,Middle-Old,"15,236",157,2015
Linn,Middle-Old,"13,949",752,2011
Linn,Middle-Old,"13,949",752,2012
Linn,Middle-Old,"13,949",752,2013
Linn,Middle-Old,"13,949",752,2014
Linn,Middle-Old,"13,949",752,2015
Linn,Old,"5,355",574,2011
Linn,Old,"5,355",574,2012
Linn,Old,"5,355",574,2013
Linn,Old,"5,355",574,2014
Linn,Old,"5,355",574,2015
Linn,Old,"7,206",692,2011
Linn,Old,"7,206",692,2012
Linn,Old,"7,206",692,2013
Linn,Old,"7,206",692,2014
Linn,Old,"7,206",692,2015
Linn,Old,"4,448",474,2011
Linn,Old,"4,448",474,2012
Linn,Old,"4,448",474,2013
Linn,Old,"4,448",474,2014
Linn,Old,"4,448",474,2015
Linn,Old,"4,692",458,2011
Linn,Old,"4,692",458,2012
Linn,Old,"4,692",458,2013
Linn,Old,"4,692",458,2014
Linn,Old,"4,692",458,2015
Linn,Old,"7,160",569,2011
Linn,Old,"7,160",569,2012
Linn,Old,"7,160",569,2013
Linn,Old,"7,160",569,2014
Linn,Old,"7,160",569,2015
Linn,Old,"5,747",547,2011
Linn,Old,"5,747",547,2012
Linn,Old,"5,747",547,2013
Linn,Old,"5,747",547,2014
Linn,Old,"5,747",547,2015
Linn,Old,"4,036",415,2011
Linn,Old,"4,036",415,2012
Linn,Old,"4,036",415,2013
Linn,Old,"4,036",415,2014
Linn,Old,"4,036",415,2015
Linn,Old,"4,151",188,2011
Linn,Old,"4,151",188,2012
Linn,Old,"4,151",188,2013
Linn,Old,"4,151",188,2014
Linn,Old,"4,151",188,2015
Louisa,Young,98,45,2011
Louisa,Young,98,45,2012
Louisa,Young,98,45,2013
Louisa,Young,98,45,2014
Louisa,Young,98,45,2015
Louisa,Young,348,68,2011
Louisa,Young,348,68,2012
Louisa,Young,348,68,2013
Louisa,Young,348,68,2014
Louisa,Young,348,68,2015
Louisa,Young,530,60,2011
Louisa,Young,530,60,2012
Louisa,Young,530,60,2013
Louisa,Young,530,60,2014
Louisa,Young,530,60,2015
Louisa,Middle-Young,650,64,2011
Louisa,Middle-Young,650,64,2012
Louisa,Middle-Young,650,64,2013
Louisa,Middle-Young,650,64,2014
Louisa,Middle-Young,650,64,2015
Louisa,Middle-Young,697,126,2011
Louisa,Middle-Young,697,126,2012
Louisa,Middle-Young,697,126,2013
Louisa,Middle-Young,697,126,2014
Louisa,Middle-Young,697,126,2015
Louisa,Middle-Young,737,127,2011
Louisa,Middle-Young,737,127,2012
Louisa,Middle-Young,737,127,2013
Louisa,Middle-Young,737,127,2014
Louisa,Middle-Young,737,127,2015
Louisa,Middle-Old,800,45,2011
Louisa,Middle-Old,800,45,2012
Louisa,Middle-Old,800,45,2013
Louisa,Middle-Old,800,45,2014
Louisa,Middle-Old,800,45,2015
Louisa,Middle-Old,922,44,2011
Louisa,Middle-Old,922,44,2012
Louisa,Middle-Old,922,44,2013
Louisa,Middle-Old,922,44,2014
Louisa,Middle-Old,922,44,2015
Louisa,Middle-Old,792,110,2011
Louisa,Middle-Old,792,110,2012
Louisa,Middle-Old,792,110,2013
Louisa,Middle-Old,792,110,2014
Louisa,Middle-Old,792,110,2015
Louisa,Old,313,75,2011
Louisa,Old,313,75,2012
Louisa,Old,313,75,2013
Louisa,Old,313,75,2014
Louisa,Old,313,75,2015
Louisa,Old,405,91,2011
Louisa,Old,405,91,2012
Louisa,Old,405,91,2013
Louisa,Old,405,91,2014
Louisa,Old,405,91,2015
Louisa,Old,265,80,2011
Louisa,Old,265,80,2012
Louisa,Old,265,80,2013
Louisa,Old,265,80,2014
Louisa,Old,265,80,2015
Louisa,Old,298,77,2011
Louisa,Old,298,77,2012
Louisa,Old,298,77,2013
Louisa,Old,298,77,2014
Louisa,Old,298,77,2015
Louisa,Old,419,82,2011
Louisa,Old,419,82,2012
Louisa,Old,419,82,2013
Louisa,Old,419,82,2014
Louisa,Old,419,82,2015
Louisa,Old,301,77,2011
Louisa,Old,301,77,2012
Louisa,Old,301,77,2013
Louisa,Old,301,77,2014
Louisa,Old,301,77,2015
Louisa,Old,270,65,2011
Louisa,Old,270,65,2012
Louisa,Old,270,65,2013
Louisa,Old,270,65,2014
Louisa,Old,270,65,2015
Louisa,Old,268,27,2011
Louisa,Old,268,27,2012
Louisa,Old,268,27,2013
Louisa,Old,268,27,2014
Louisa,Old,268,27,2015
Lucas,Young,78,55,2011
Lucas,Young,78,55,2012
Lucas,Young,78,55,2013
Lucas,Young,78,55,2014
Lucas,Young,78,55,2015
Lucas,Young,240,80,2011
Lucas,Young,240,80,2012
Lucas,Young,240,80,2013
Lucas,Young,240,80,2014
Lucas,Young,240,80,2015
Lucas,Young,361,26,2011
Lucas,Young,361,26,2012
Lucas,Young,361,26,2013
Lucas,Young,361,26,2014
Lucas,Young,361,26,2015
Lucas,Middle-Young,428,40,2011
Lucas,Middle-Young,428,40,2012
Lucas,Middle-Young,428,40,2013
Lucas,Middle-Young,428,40,2014
Lucas,Middle-Young,428,40,2015
Lucas,Middle-Young,403,98,2011
Lucas,Middle-Young,403,98,2012
Lucas,Middle-Young,403,98,2013
Lucas,Middle-Young,403,98,2014
Lucas,Middle-Young,403,98,2015
Lucas,Middle-Young,502,109,2011
Lucas,Middle-Young,502,109,2012
Lucas,Middle-Young,502,109,2013
Lucas,Middle-Young,502,109,2014
Lucas,Middle-Young,502,109,2015
Lucas,Middle-Old,573,38,2011
Lucas,Middle-Old,573,38,2012
Lucas,Middle-Old,573,38,2013
Lucas,Middle-Old,573,38,2014
Lucas,Middle-Old,573,38,2015
Lucas,Middle-Old,664,26,2011
Lucas,Middle-Old,664,26,2012
Lucas,Middle-Old,664,26,2013
Lucas,Middle-Old,664,26,2014
Lucas,Middle-Old,664,26,2015
Lucas,Middle-Old,636,96,2011
Lucas,Middle-Old,636,96,2012
Lucas,Middle-Old,636,96,2013
Lucas,Middle-Old,636,96,2014
Lucas,Middle-Old,636,96,2015
Lucas,Old,321,87,2011
Lucas,Old,321,87,2012
Lucas,Old,321,87,2013
Lucas,Old,321,87,2014
Lucas,Old,321,87,2015
Lucas,Old,341,82,2011
Lucas,Old,341,82,2012
Lucas,Old,341,82,2013
Lucas,Old,341,82,2014
Lucas,Old,341,82,2015
Lucas,Old,201,65,2011
Lucas,Old,201,65,2012
Lucas,Old,201,65,2013
Lucas,Old,201,65,2014
Lucas,Old,201,65,2015
Lucas,Old,339,110,2011
Lucas,Old,339,110,2012
Lucas,Old,339,110,2013
Lucas,Old,339,110,2014
Lucas,Old,339,110,2015
Lucas,Old,432,83,2011
Lucas,Old,432,83,2012
Lucas,Old,432,83,2013
Lucas,Old,432,83,2014
Lucas,Old,432,83,2015
Lucas,Old,337,86,2011
Lucas,Old,337,86,2012
Lucas,Old,337,86,2013
Lucas,Old,337,86,2014
Lucas,Old,337,86,2015
Lucas,Old,328,79,2011
Lucas,Old,328,79,2012
Lucas,Old,328,79,2013
Lucas,Old,328,79,2014
Lucas,Old,328,79,2015
Lucas,Old,239,29,2011
Lucas,Old,239,29,2012
Lucas,Old,239,29,2013
Lucas,Old,239,29,2014
Lucas,Old,239,29,2015
Lyon,Young,89,52,2011
Lyon,Young,89,52,2012
Lyon,Young,89,52,2013
Lyon,Young,89,52,2014
Lyon,Young,89,52,2015
Lyon,Young,387,65,2011
Lyon,Young,387,65,2012
Lyon,Young,387,65,2013
Lyon,Young,387,65,2014
Lyon,Young,387,65,2015
Lyon,Young,536,13,2011
Lyon,Young,536,13,2012
Lyon,Young,536,13,2013
Lyon,Young,536,13,2014
Lyon,Young,536,13,2015
Lyon,Middle-Young,750,37,2011
Lyon,Middle-Young,750,37,2012
Lyon,Middle-Young,750,37,2013
Lyon,Middle-Young,750,37,2014
Lyon,Middle-Young,750,37,2015
Lyon,Middle-Young,648,113,2011
Lyon,Middle-Young,648,113,2012
Lyon,Middle-Young,648,113,2013
Lyon,Middle-Young,648,113,2014
Lyon,Middle-Young,648,113,2015
Lyon,Middle-Young,727,114,2011
Lyon,Middle-Young,727,114,2012
Lyon,Middle-Young,727,114,2013
Lyon,Middle-Young,727,114,2014
Lyon,Middle-Young,727,114,2015
Lyon,Middle-Old,687,27,2011
Lyon,Middle-Old,687,27,2012
Lyon,Middle-Old,687,27,2013
Lyon,Middle-Old,687,27,2014
Lyon,Middle-Old,687,27,2015
Lyon,Middle-Old,762,19,2011
Lyon,Middle-Old,762,19,2012
Lyon,Middle-Old,762,19,2013
Lyon,Middle-Old,762,19,2014
Lyon,Middle-Old,762,19,2015
Lyon,Middle-Old,801,104,2011
Lyon,Middle-Old,801,104,2012
Lyon,Middle-Old,801,104,2013
Lyon,Middle-Old,801,104,2014
Lyon,Middle-Old,801,104,2015
Lyon,Old,322,90,2011
Lyon,Old,322,90,2012
Lyon,Old,322,90,2013
Lyon,Old,322,90,2014
Lyon,Old,322,90,2015
Lyon,Old,407,81,2011
Lyon,Old,407,81,2012
Lyon,Old,407,81,2013
Lyon,Old,407,81,2014
Lyon,Old,407,81,2015
Lyon,Old,207,63,2011
Lyon,Old,207,63,2012
Lyon,Old,207,63,2013
Lyon,Old,207,63,2014
Lyon,Old,207,63,2015
Lyon,Old,270,73,2011
Lyon,Old,270,73,2012
Lyon,Old,270,73,2013
Lyon,Old,270,73,2014
Lyon,Old,270,73,2015
Lyon,Old,416,72,2011
Lyon,Old,416,72,2012
Lyon,Old,416,72,2013
Lyon,Old,416,72,2014
Lyon,Old,416,72,2015
Lyon,Old,400,74,2011
Lyon,Old,400,74,2012
Lyon,Old,400,74,2013
Lyon,Old,400,74,2014
Lyon,Old,400,74,2015
Lyon,Old,321,70,2011
Lyon,Old,321,70,2012
Lyon,Old,321,70,2013
Lyon,Old,321,70,2014
Lyon,Old,321,70,2015
Lyon,Old,357,36,2011
Lyon,Old,357,36,2012
Lyon,Old,357,36,2013
Lyon,Old,357,36,2014
Lyon,Old,357,36,2015
Madison,Young,74,81,2011
Madison,Young,74,81,2012
Madison,Young,74,81,2013
Madison,Young,74,81,2014
Madison,Young,74,81,2015
Madison,Young,468,114,2011
Madison,Young,468,114,2012
Madison,Young,468,114,2013
Madison,Young,468,114,2014
Madison,Young,468,114,2015
Madison,Young,676,29,2011
Madison,Young,676,29,2012
Madison,Young,676,29,2013
Madison,Young,676,29,2014
Madison,Young,676,29,2015
Madison,Middle-Young,905,46,2011
Madison,Middle-Young,905,46,2012
Madison,Middle-Young,905,46,2013
Madison,Middle-Young,905,46,2014
Madison,Middle-Young,905,46,2015
Madison,Middle-Young,"1,085",205,2011
Madison,Middle-Young,"1,085",205,2012
Madison,Middle-Young,"1,085",205,2013
Madison,Middle-Young,"1,085",205,2014
Madison,Middle-Young,"1,085",205,2015
Madison,Middle-Young,"1,030",203,2011
Madison,Middle-Young,"1,030",203,2012
Madison,Middle-Young,"1,030",203,2013
Madison,Middle-Young,"1,030",203,2014
Madison,Middle-Young,"1,030",203,2015
Madison,Middle-Old,"1,158",42,2011
Madison,Middle-Old,"1,158",42,2012
Madison,Middle-Old,"1,158",42,2013
Madison,Middle-Old,"1,158",42,2014
Madison,Middle-Old,"1,158",42,2015
Madison,Middle-Old,"1,169",21,2011
Madison,Middle-Old,"1,169",21,2012
Madison,Middle-Old,"1,169",21,2013
Madison,Middle-Old,"1,169",21,2014
Madison,Middle-Old,"1,169",21,2015
Madison,Middle-Old,"1,193",186,2011
Madison,Middle-Old,"1,193",186,2012
Madison,Middle-Old,"1,193",186,2013
Madison,Middle-Old,"1,193",186,2014
Madison,Middle-Old,"1,193",186,2015
Madison,Old,489,153,2011
Madison,Old,489,153,2012
Madison,Old,489,153,2013
Madison,Old,489,153,2014
Madison,Old,489,153,2015
Madison,Old,432,137,2011
Madison,Old,432,137,2012
Madison,Old,432,137,2013
Madison,Old,432,137,2014
Madison,Old,432,137,2015
Madison,Old,317,106,2011
Madison,Old,317,106,2012
Madison,Old,317,106,2013
Madison,Old,317,106,2014
Madison,Old,317,106,2015
Madison,Old,435,124,2011
Madison,Old,435,124,2012
Madison,Old,435,124,2013
Madison,Old,435,124,2014
Madison,Old,435,124,2015
Madison,Old,566,131,2011
Madison,Old,566,131,2012
Madison,Old,566,131,2013
Madison,Old,566,131,2014
Madison,Old,566,131,2015
Madison,Old,431,125,2011
Madison,Old,431,125,2012
Madison,Old,431,125,2013
Madison,Old,431,125,2014
Madison,Old,431,125,2015
Madison,Old,160,76,2011
Madison,Old,160,76,2012
Madison,Old,160,76,2013
Madison,Old,160,76,2014
Madison,Old,160,76,2015
Madison,Old,534,49,2011
Madison,Old,534,49,2012
Madison,Old,534,49,2013
Madison,Old,534,49,2014
Madison,Old,534,49,2015
Mahaska,Young,352,138,2011
Mahaska,Young,352,138,2012
Mahaska,Young,352,138,2013
Mahaska,Young,352,138,2014
Mahaska,Young,352,138,2015
Mahaska,Young,683,181,2011
Mahaska,Young,683,181,2012
Mahaska,Young,683,181,2013
Mahaska,Young,683,181,2014
Mahaska,Young,683,181,2015
Mahaska,Young,"1,315",83,2011
Mahaska,Young,"1,315",83,2012
Mahaska,Young,"1,315",83,2013
Mahaska,Young,"1,315",83,2014
Mahaska,Young,"1,315",83,2015
Mahaska,Middle-Young,"1,332",60,2011
Mahaska,Middle-Young,"1,332",60,2012
Mahaska,Middle-Young,"1,332",60,2013
Mahaska,Middle-Young,"1,332",60,2014
Mahaska,Middle-Young,"1,332",60,2015
Mahaska,Middle-Young,"1,163",207,2011
Mahaska,Middle-Young,"1,163",207,2012
Mahaska,Middle-Young,"1,163",207,2013
Mahaska,Middle-Young,"1,163",207,2014
Mahaska,Middle-Young,"1,163",207,2015
Mahaska,Middle-Young,"1,405",210,2011
Mahaska,Middle-Young,"1,405",210,2012
Mahaska,Middle-Young,"1,405",210,2013
Mahaska,Middle-Young,"1,405",210,2014
Mahaska,Middle-Young,"1,405",210,2015
Mahaska,Middle-Old,"1,324",54,2011
Mahaska,Middle-Old,"1,324",54,2012
Mahaska,Middle-Old,"1,324",54,2013
Mahaska,Middle-Old,"1,324",54,2014
Mahaska,Middle-Old,"1,324",54,2015
Mahaska,Middle-Old,"1,643",66,2011
Mahaska,Middle-Old,"1,643",66,2012
Mahaska,Middle-Old,"1,643",66,2013
Mahaska,Middle-Old,"1,643",66,2014
Mahaska,Middle-Old,"1,643",66,2015
Mahaska,Middle-Old,"1,515",181,2011
Mahaska,Middle-Old,"1,515",181,2012
Mahaska,Middle-Old,"1,515",181,2013
Mahaska,Middle-Old,"1,515",181,2014
Mahaska,Middle-Old,"1,515",181,2015
Mahaska,Old,694,156,2011
Mahaska,Old,694,156,2012
Mahaska,Old,694,156,2013
Mahaska,Old,694,156,2014
Mahaska,Old,694,156,2015
Mahaska,Old,802,145,2011
Mahaska,Old,802,145,2012
Mahaska,Old,802,145,2013
Mahaska,Old,802,145,2014
Mahaska,Old,802,145,2015
Mahaska,Old,519,118,2011
Mahaska,Old,519,118,2012
Mahaska,Old,519,118,2013
Mahaska,Old,519,118,2014
Mahaska,Old,519,118,2015
Mahaska,Old,564,119,2011
Mahaska,Old,564,119,2012
Mahaska,Old,564,119,2013
Mahaska,Old,564,119,2014
Mahaska,Old,564,119,2015
Mahaska,Old,838,137,2011
Mahaska,Old,838,137,2012
Mahaska,Old,838,137,2013
Mahaska,Old,838,137,2014
Mahaska,Old,838,137,2015
Mahaska,Old,569,124,2011
Mahaska,Old,569,124,2012
Mahaska,Old,569,124,2013
Mahaska,Old,569,124,2014
Mahaska,Old,569,124,2015
Mahaska,Old,563,135,2011
Mahaska,Old,563,135,2012
Mahaska,Old,563,135,2013
Mahaska,Old,563,135,2014
Mahaska,Old,563,135,2015
Mahaska,Old,728,62,2011
Mahaska,Old,728,62,2012
Mahaska,Old,728,62,2013
Mahaska,Old,728,62,2014
Mahaska,Old,728,62,2015
Marion,Young,630,198,2011
Marion,Young,630,198,2012
Marion,Young,630,198,2013
Marion,Young,630,198,2014
Marion,Young,630,198,2015
Marion,Young,"1,212",231,2011
Marion,Young,"1,212",231,2012
Marion,Young,"1,212",231,2013
Marion,Young,"1,212",231,2014
Marion,Young,"1,212",231,2015
Marion,Young,"1,731",98,2011
Marion,Young,"1,731",98,2012
Marion,Young,"1,731",98,2013
Marion,Young,"1,731",98,2014
Marion,Young,"1,731",98,2015
Marion,Middle-Young,"1,978",96,2011
Marion,Middle-Young,"1,978",96,2012
Marion,Middle-Young,"1,978",96,2013
Marion,Middle-Young,"1,978",96,2014
Marion,Middle-Young,"1,978",96,2015
Marion,Middle-Young,"1,560",274,2011
Marion,Middle-Young,"1,560",274,2012
Marion,Middle-Young,"1,560",274,2013
Marion,Middle-Young,"1,560",274,2014
Marion,Middle-Young,"1,560",274,2015
Marion,Middle-Young,"2,236",288,2011
Marion,Middle-Young,"2,236",288,2012
Marion,Middle-Young,"2,236",288,2013
Marion,Middle-Young,"2,236",288,2014
Marion,Middle-Young,"2,236",288,2015
Marion,Middle-Old,"2,089",52,2011
Marion,Middle-Old,"2,089",52,2012
Marion,Middle-Old,"2,089",52,2013
Marion,Middle-Old,"2,089",52,2014
Marion,Middle-Old,"2,089",52,2015
Marion,Middle-Old,"2,420",67,2011
Marion,Middle-Old,"2,420",67,2012
Marion,Middle-Old,"2,420",67,2013
Marion,Middle-Old,"2,420",67,2014
Marion,Middle-Old,"2,420",67,2015
Marion,Middle-Old,"2,077",265,2011
Marion,Middle-Old,"2,077",265,2012
Marion,Middle-Old,"2,077",265,2013
Marion,Middle-Old,"2,077",265,2014
Marion,Middle-Old,"2,077",265,2015
Marion,Old,"1,041",256,2011
Marion,Old,"1,041",256,2012
Marion,Old,"1,041",256,2013
Marion,Old,"1,041",256,2014
Marion,Old,"1,041",256,2015
Marion,Old,"1,085",228,2011
Marion,Old,"1,085",228,2012
Marion,Old,"1,085",228,2013
Marion,Old,"1,085",228,2014
Marion,Old,"1,085",228,2015
Marion,Old,731,182,2011
Marion,Old,731,182,2012
Marion,Old,731,182,2013
Marion,Old,731,182,2014
Marion,Old,731,182,2015
Marion,Old,794,160,2011
Marion,Old,794,160,2012
Marion,Old,794,160,2013
Marion,Old,794,160,2014
Marion,Old,794,160,2015
Marion,Old,"1,287",182,2011
Marion,Old,"1,287",182,2012
Marion,Old,"1,287",182,2013
Marion,Old,"1,287",182,2014
Marion,Old,"1,287",182,2015
Marion,Old,"1,059",196,2011
Marion,Old,"1,059",196,2012
Marion,Old,"1,059",196,2013
Marion,Old,"1,059",196,2014
Marion,Old,"1,059",196,2015
Marion,Old,789,182,2011
Marion,Old,789,182,2012
Marion,Old,789,182,2013
Marion,Old,789,182,2014
Marion,Old,789,182,2015
Marion,Old,722,66,2011
Marion,Old,722,66,2012
Marion,Old,722,66,2013
Marion,Old,722,66,2014
Marion,Old,722,66,2015
Marshall,Young,537,202,2011
Marshall,Young,537,202,2012
Marshall,Young,537,202,2013
Marshall,Young,537,202,2014
Marshall,Young,537,202,2015
Marshall,Young,"1,408",265,2011
Marshall,Young,"1,408",265,2012
Marshall,Young,"1,408",265,2013
Marshall,Young,"1,408",265,2014
Marshall,Young,"1,408",265,2015
Marshall,Young,"2,464",144,2011
Marshall,Young,"2,464",144,2012
Marshall,Young,"2,464",144,2013
Marshall,Young,"2,464",144,2014
Marshall,Young,"2,464",144,2015
Marshall,Middle-Young,"2,545",161,2011
Marshall,Middle-Young,"2,545",161,2012
Marshall,Middle-Young,"2,545",161,2013
Marshall,Middle-Young,"2,545",161,2014
Marshall,Middle-Young,"2,545",161,2015
Marshall,Middle-Young,"2,113",276,2011
Marshall,Middle-Young,"2,113",276,2012
Marshall,Middle-Young,"2,113",276,2013
Marshall,Middle-Young,"2,113",276,2014
Marshall,Middle-Young,"2,113",276,2015
Marshall,Middle-Young,"2,317",279,2011
Marshall,Middle-Young,"2,317",279,2012
Marshall,Middle-Young,"2,317",279,2013
Marshall,Middle-Young,"2,317",279,2014
Marshall,Middle-Young,"2,317",279,2015
Marshall,Middle-Old,"2,474",131,2011
Marshall,Middle-Old,"2,474",131,2012
Marshall,Middle-Old,"2,474",131,2013
Marshall,Middle-Old,"2,474",131,2014
Marshall,Middle-Old,"2,474",131,2015
Marshall,Middle-Old,"2,881",145,2011
Marshall,Middle-Old,"2,881",145,2012
Marshall,Middle-Old,"2,881",145,2013
Marshall,Middle-Old,"2,881",145,2014
Marshall,Middle-Old,"2,881",145,2015
Marshall,Middle-Old,"2,842",278,2011
Marshall,Middle-Old,"2,842",278,2012
Marshall,Middle-Old,"2,842",278,2013
Marshall,Middle-Old,"2,842",278,2014
Marshall,Middle-Old,"2,842",278,2015
Marshall,Old,"1,381",243,2011
Marshall,Old,"1,381",243,2012
Marshall,Old,"1,381",243,2013
Marshall,Old,"1,381",243,2014
Marshall,Old,"1,381",243,2015
Marshall,Old,"1,308",215,2011
Marshall,Old,"1,308",215,2012
Marshall,Old,"1,308",215,2013
Marshall,Old,"1,308",215,2014
Marshall,Old,"1,308",215,2015
Marshall,Old,716,149,2011
Marshall,Old,716,149,2012
Marshall,Old,716,149,2013
Marshall,Old,716,149,2014
Marshall,Old,716,149,2015
Marshall,Old,"1,253",184,2011
Marshall,Old,"1,253",184,2012
Marshall,Old,"1,253",184,2013
Marshall,Old,"1,253",184,2014
Marshall,Old,"1,253",184,2015
Marshall,Old,"1,583",219,2011
Marshall,Old,"1,583",219,2012
Marshall,Old,"1,583",219,2013
Marshall,Old,"1,583",219,2014
Marshall,Old,"1,583",219,2015
Marshall,Old,"1,192",203,2011
Marshall,Old,"1,192",203,2012
Marshall,Old,"1,192",203,2013
Marshall,Old,"1,192",203,2014
Marshall,Old,"1,192",203,2015
Marshall,Old,"1,115",219,2011
Marshall,Old,"1,115",219,2012
Marshall,Old,"1,115",219,2013
Marshall,Old,"1,115",219,2014
Marshall,Old,"1,115",219,2015
Marshall,Old,"1,075",93,2011
Marshall,Old,"1,075",93,2012
Marshall,Old,"1,075",93,2013
Marshall,Old,"1,075",93,2014
Marshall,Old,"1,075",93,2015
Mills,Young,202,113,2011
Mills,Young,202,113,2012
Mills,Young,202,113,2013
Mills,Young,202,113,2014
Mills,Young,202,113,2015
Mills,Young,335,114,2011
Mills,Young,335,114,2012
Mills,Young,335,114,2013
Mills,Young,335,114,2014
Mills,Young,335,114,2015
Mills,Young,663,63,2011
Mills,Young,663,63,2012
Mills,Young,663,63,2013
Mills,Young,663,63,2014
Mills,Young,663,63,2015
Mills,Middle-Young,811,56,2011
Mills,Middle-Young,811,56,2012
Mills,Middle-Young,811,56,2013
Mills,Middle-Young,811,56,2014
Mills,Middle-Young,811,56,2015
Mills,Middle-Young,871,159,2011
Mills,Middle-Young,871,159,2012
Mills,Middle-Young,871,159,2013
Mills,Middle-Young,871,159,2014
Mills,Middle-Young,871,159,2015
Mills,Middle-Young,912,161,2011
Mills,Middle-Young,912,161,2012
Mills,Middle-Young,912,161,2013
Mills,Middle-Young,912,161,2014
Mills,Middle-Young,912,161,2015
Mills,Middle-Old,"1,082",71,2011
Mills,Middle-Old,"1,082",71,2012
Mills,Middle-Old,"1,082",71,2013
